instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
BSE_FO|1128621,1128621,SENSEX2660481300PE,SENSEX,0.0,2026-06-04,81300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128174,1128174,SENSEX2660481400CE,SENSEX,0.0,2026-06-04,81400.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128386,1128386,SENSEX2660481400PE,SENSEX,0.0,2026-06-04,81400.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128477,1128477,SENSEX2660481500CE,SENSEX,0.0,2026-06-04,81500.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128146,1128146,SENSEX2660481500PE,SENSEX,0.0,2026-06-04,81500.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128231,1128231,SENSEX2660481600CE,SENSEX,0.0,2026-06-04,81600.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128446,1128446,SENSEX2660481600PE,SENSEX,0.0,2026-06-04,81600.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1127999,1127999,SENSEX2660481700CE,SENSEX,0.0,2026-06-04,81700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128196,1128196,SENSEX2660481700PE,SENSEX,0.0,2026-06-04,81700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128291,1128291,SENSEX2660481800CE,SENSEX,0.0,2026-06-04,81800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128506,1128506,SENSEX2660481800PE,SENSEX,0.0,2026-06-04,81800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128066,1128066,SENSEX2660481900CE,SENSEX,0.0,2026-06-04,81900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128263,1128263,SENSEX2660481900PE,SENSEX,0.0,2026-06-04,81900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128625,1128625,SENSEX2660482000CE,SENSEX,0.0,2026-06-04,82000.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1127869,1127869,SENSEX2660482000PE,SENSEX,0.0,2026-06-04,82000.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1127961,1127961,SENSEX2660482100CE,SENSEX,0.0,2026-06-04,82100.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128168,1128168,SENSEX2660482100PE,SENSEX,0.0,2026-06-04,82100.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128678,1128678,SENSEX2660482200CE,SENSEX,0.0,2026-06-04,82200.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1127928,1127928,SENSEX2660482200PE,SENSEX,0.0,2026-06-04,82200.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128022,1128022,SENSEX2660482300CE,SENSEX,0.0,2026-06-04,82300.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128650,1128650,SENSEX2660482300PE,SENSEX,0.0,2026-06-04,82300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128736,1128736,SENSEX2660482400CE,SENSEX,0.0,2026-06-04,82400.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1127988,1127988,SENSEX2660482400PE,SENSEX,0.0,2026-06-04,82400.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128512,1128512,SENSEX2660482500CE,SENSEX,0.0,2026-06-04,82500.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128707,1128707,SENSEX2660482500PE,SENSEX,0.0,2026-06-04,82500.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128793,1128793,SENSEX2660482600CE,SENSEX,0.0,2026-06-04,82600.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128055,1128055,SENSEX2660482600PE,SENSEX,0.0,2026-06-04,82600.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128576,1128576,SENSEX2660482700CE,SENSEX,0.0,2026-06-04,82700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128763,1128763,SENSEX2660482700PE,SENSEX,0.0,2026-06-04,82700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1127906,1127906,SENSEX2660482800CE,SENSEX,0.0,2026-06-04,82800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128543,1128543,SENSEX2660482800PE,SENSEX,0.0,2026-06-04,82800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128634,1128634,SENSEX2660482900CE,SENSEX,0.0,2026-06-04,82900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1127880,1127880,SENSEX2660482900PE,SENSEX,0.0,2026-06-04,82900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128228,1128228,SENSEX2660483000CE,SENSEX,0.0,2026-06-04,83000.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128435,1128435,SENSEX2660483000PE,SENSEX,0.0,2026-06-04,83000.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128535,1128535,SENSEX2660483100CE,SENSEX,0.0,2026-06-04,83100.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128194,1128194,SENSEX2660483100PE,SENSEX,0.0,2026-06-04,83100.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128285,1128285,SENSEX2660483200CE,SENSEX,0.0,2026-06-04,83200.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128497,1128497,SENSEX2660483200PE,SENSEX,0.0,2026-06-04,83200.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128062,1128062,SENSEX2660483300CE,SENSEX,0.0,2026-06-04,83300.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128261,1128261,SENSEX2660483300PE,SENSEX,0.0,2026-06-04,83300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128353,1128353,SENSEX2660483400CE,SENSEX,0.0,2026-06-04,83400.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128562,1128562,SENSEX2660483400PE,SENSEX,0.0,2026-06-04,83400.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128120,1128120,SENSEX2660483500CE,SENSEX,0.0,2026-06-04,83500.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128323,1128323,SENSEX2660483500PE,SENSEX,0.0,2026-06-04,83500.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128411,1128411,SENSEX2660483600CE,SENSEX,0.0,2026-06-04,83600.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128090,1128090,SENSEX2660483600PE,SENSEX,0.0,2026-06-04,83600.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128176,1128176,SENSEX2660483700CE,SENSEX,0.0,2026-06-04,83700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128387,1128387,SENSEX2660483700PE,SENSEX,0.0,2026-06-04,83700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1127945,1127945,SENSEX2660483800CE,SENSEX,0.0,2026-06-04,83800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128150,1128150,SENSEX2660483800PE,SENSEX,0.0,2026-06-04,83800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128233,1128233,SENSEX2660483900CE,SENSEX,0.0,2026-06-04,83900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128448,1128448,SENSEX2660483900PE,SENSEX,0.0,2026-06-04,83900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128786,1128786,SENSEX2660484000CE,SENSEX,0.0,2026-06-04,84000.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128044,1128044,SENSEX2660484000PE,SENSEX,0.0,2026-06-04,84000.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128569,1128569,SENSEX2660484100CE,SENSEX,0.0,2026-06-04,84100.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128757,1128757,SENSEX2660484100PE,SENSEX,0.0,2026-06-04,84100.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1127898,1127898,SENSEX2660484200CE,SENSEX,0.0,2026-06-04,84200.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128106,1128106,SENSEX2660484200PE,SENSEX,0.0,2026-06-04,84200.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128626,1128626,SENSEX2660484300CE,SENSEX,0.0,2026-06-04,84300.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1127870,1127870,SENSEX2660484300PE,SENSEX,0.0,2026-06-04,84300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1127962,1127962,SENSEX2660484400CE,SENSEX,0.0,2026-06-04,84400.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128596,1128596,SENSEX2660484400PE,SENSEX,0.0,2026-06-04,84400.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128680,1128680,SENSEX2660484500CE,SENSEX,0.0,2026-06-04,84500.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1127929,1127929,SENSEX2660484500PE,SENSEX,0.0,2026-06-04,84500.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128457,1128457,SENSEX2660484600CE,SENSEX,0.0,2026-06-04,84600.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128652,1128652,SENSEX2660484600PE,SENSEX,0.0,2026-06-04,84600.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128737,1128737,SENSEX2660484700CE,SENSEX,0.0,2026-06-04,84700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1127989,1127989,SENSEX2660484700PE,SENSEX,0.0,2026-06-04,84700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128513,1128513,SENSEX2660484800CE,SENSEX,0.0,2026-06-04,84800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128708,1128708,SENSEX2660484800PE,SENSEX,0.0,2026-06-04,84800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128794,1128794,SENSEX2660484900CE,SENSEX,0.0,2026-06-04,84900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128057,1128057,SENSEX2660484900PE,SENSEX,0.0,2026-06-04,84900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1128404,1128404,SENSEX2660485000CE,SENSEX,0.0,2026-06-04,85000.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1128612,1128612,SENSEX2660485000PE,SENSEX,0.0,2026-06-04,85000.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1129231,1129231,SENSEX2660485100CE,SENSEX,0.0,2026-06-04,85100.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1129444,1129444,SENSEX2660485100PE,SENSEX,0.0,2026-06-04,85100.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1129578,1129578,SENSEX2660485200CE,SENSEX,0.0,2026-06-04,85200.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1129178,1129178,SENSEX2660485200PE,SENSEX,0.0,2026-06-04,85200.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1129306,1129306,SENSEX2660485300CE,SENSEX,0.0,2026-06-04,85300.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1129537,1129537,SENSEX2660485300PE,SENSEX,0.0,2026-06-04,85300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132240,1132240,SENSEX2661170700CE,SENSEX,0.0,2026-06-11,70700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132446,1132446,SENSEX2661170700PE,SENSEX,0.0,2026-06-11,70700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132517,1132517,SENSEX2661170800CE,SENSEX,0.0,2026-06-11,70800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132665,1132665,SENSEX2661170800PE,SENSEX,0.0,2026-06-11,70800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132341,1132341,SENSEX2661170900CE,SENSEX,0.0,2026-06-11,70900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132494,1132494,SENSEX2661170900PE,SENSEX,0.0,2026-06-11,70900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132772,1132772,SENSEX2661171000CE,SENSEX,0.0,2026-06-11,71000.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132119,1132119,SENSEX2661171000PE,SENSEX,0.0,2026-06-11,71000.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132191,1132191,SENSEX2661171100CE,SENSEX,0.0,2026-06-11,71100.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132745,1132745,SENSEX2661171100PE,SENSEX,0.0,2026-06-11,71100.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132816,1132816,SENSEX2661171200CE,SENSEX,0.0,2026-06-11,71200.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132166,1132166,SENSEX2661171200PE,SENSEX,0.0,2026-06-11,71200.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132628,1132628,SENSEX2661171300CE,SENSEX,0.0,2026-06-11,71300.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132796,1132796,SENSEX2661171300PE,SENSEX,0.0,2026-06-11,71300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132860,1132860,SENSEX2661171400CE,SENSEX,0.0,2026-06-11,71400.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132212,1132212,SENSEX2661171400PE,SENSEX,0.0,2026-06-11,71400.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132675,1132675,SENSEX2661171500CE,SENSEX,0.0,2026-06-11,71500.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132837,1132837,SENSEX2661171500PE,SENSEX,0.0,2026-06-11,71500.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132094,1132094,SENSEX2661171600CE,SENSEX,0.0,2026-06-11,71600.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132310,1132310,SENSEX2661171600PE,SENSEX,0.0,2026-06-11,71600.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132736,1132736,SENSEX2661171700CE,SENSEX,0.0,2026-06-11,71700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132069,1132069,SENSEX2661171700PE,SENSEX,0.0,2026-06-11,71700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132156,1132156,SENSEX2661171800CE,SENSEX,0.0,2026-06-11,71800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132702,1132702,SENSEX2661171800PE,SENSEX,0.0,2026-06-11,71800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132780,1132780,SENSEX2661171900CE,SENSEX,0.0,2026-06-11,71900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132125,1132125,SENSEX2661171900PE,SENSEX,0.0,2026-06-11,71900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132455,1132455,SENSEX2661172000CE,SENSEX,0.0,2026-06-11,72000.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132613,1132613,SENSEX2661172000PE,SENSEX,0.0,2026-06-11,72000.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132218,1132218,SENSEX2661172100CE,SENSEX,0.0,2026-06-11,72100.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132442,1132442,SENSEX2661172100PE,SENSEX,0.0,2026-06-11,72100.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132511,1132511,SENSEX2661172200CE,SENSEX,0.0,2026-06-11,72200.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132662,1132662,SENSEX2661172200PE,SENSEX,0.0,2026-06-11,72200.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132328,1132328,SENSEX2661172300CE,SENSEX,0.0,2026-06-11,72300.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132486,1132486,SENSEX2661172300PE,SENSEX,0.0,2026-06-11,72300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132554,1132554,SENSEX2661172400CE,SENSEX,0.0,2026-06-11,72400.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132714,1132714,SENSEX2661172400PE,SENSEX,0.0,2026-06-11,72400.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132384,1132384,SENSEX2661172500CE,SENSEX,0.0,2026-06-11,72500.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132532,1132532,SENSEX2661172500PE,SENSEX,0.0,2026-06-11,72500.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132603,1132603,SENSEX2661172600CE,SENSEX,0.0,2026-06-11,72600.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132367,1132367,SENSEX2661172600PE,SENSEX,0.0,2026-06-11,72600.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132431,1132431,SENSEX2661172700CE,SENSEX,0.0,2026-06-11,72700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132575,1132575,SENSEX2661172700PE,SENSEX,0.0,2026-06-11,72700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132186,1132186,SENSEX2661172800CE,SENSEX,0.0,2026-06-11,72800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132408,1132408,SENSEX2661172800PE,SENSEX,0.0,2026-06-11,72800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132464,1132464,SENSEX2661172900CE,SENSEX,0.0,2026-06-11,72900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132619,1132619,SENSEX2661172900PE,SENSEX,0.0,2026-06-11,72900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132091,1132091,SENSEX2661173000CE,SENSEX,0.0,2026-06-11,73000.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132301,1132301,SENSEX2661173000PE,SENSEX,0.0,2026-06-11,73000.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132722,1132722,SENSEX2661173100CE,SENSEX,0.0,2026-06-11,73100.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132062,1132062,SENSEX2661173100PE,SENSEX,0.0,2026-06-11,73100.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132149,1132149,SENSEX2661173200CE,SENSEX,0.0,2026-06-11,73200.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132372,1132372,SENSEX2661173200PE,SENSEX,0.0,2026-06-11,73200.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132774,1132774,SENSEX2661173300CE,SENSEX,0.0,2026-06-11,73300.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132120,1132120,SENSEX2661173300PE,SENSEX,0.0,2026-06-11,73300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132192,1132192,SENSEX2661173400CE,SENSEX,0.0,2026-06-11,73400.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132746,1132746,SENSEX2661173400PE,SENSEX,0.0,2026-06-11,73400.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132817,1132817,SENSEX2661173500CE,SENSEX,0.0,2026-06-11,73500.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132167,1132167,SENSEX2661173500PE,SENSEX,0.0,2026-06-11,73500.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132629,1132629,SENSEX2661173600CE,SENSEX,0.0,2026-06-11,73600.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132797,1132797,SENSEX2661173600PE,SENSEX,0.0,2026-06-11,73600.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132861,1132861,SENSEX2661173700CE,SENSEX,0.0,2026-06-11,73700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132214,1132214,SENSEX2661173700PE,SENSEX,0.0,2026-06-11,73700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132676,1132676,SENSEX2661173800CE,SENSEX,0.0,2026-06-11,73800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132838,1132838,SENSEX2661173800PE,SENSEX,0.0,2026-06-11,73800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132097,1132097,SENSEX2661173900CE,SENSEX,0.0,2026-06-11,73900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132647,1132647,SENSEX2661173900PE,SENSEX,0.0,2026-06-11,73900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132599,1132599,SENSEX2661174000CE,SENSEX,0.0,2026-06-11,74000.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132353,1132353,SENSEX2661174000PE,SENSEX,0.0,2026-06-11,74000.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132422,1132422,SENSEX2661174100CE,SENSEX,0.0,2026-06-11,74100.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132571,1132571,SENSEX2661174100PE,SENSEX,0.0,2026-06-11,74100.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132638,1132638,SENSEX2661174200CE,SENSEX,0.0,2026-06-11,74200.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132402,1132402,SENSEX2661174200PE,SENSEX,0.0,2026-06-11,74200.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132457,1132457,SENSEX2661174300CE,SENSEX,0.0,2026-06-11,74300.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132614,1132614,SENSEX2661174300PE,SENSEX,0.0,2026-06-11,74300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132222,1132222,SENSEX2661174400CE,SENSEX,0.0,2026-06-11,74400.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132443,1132443,SENSEX2661174400PE,SENSEX,0.0,2026-06-11,74400.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132512,1132512,SENSEX2661174500CE,SENSEX,0.0,2026-06-11,74500.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132663,1132663,SENSEX2661174500PE,SENSEX,0.0,2026-06-11,74500.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132331,1132331,SENSEX2661174600CE,SENSEX,0.0,2026-06-11,74600.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132487,1132487,SENSEX2661174600PE,SENSEX,0.0,2026-06-11,74600.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132558,1132558,SENSEX2661174700CE,SENSEX,0.0,2026-06-11,74700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132278,1132278,SENSEX2661174700PE,SENSEX,0.0,2026-06-11,74700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132387,1132387,SENSEX2661174800CE,SENSEX,0.0,2026-06-11,74800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132533,1132533,SENSEX2661174800PE,SENSEX,0.0,2026-06-11,74800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132132,1132132,SENSEX2661174900CE,SENSEX,0.0,2026-06-11,74900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132369,1132369,SENSEX2661174900PE,SENSEX,0.0,2026-06-11,74900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132621,1132621,SENSEX2661175000CE,SENSEX,0.0,2026-06-11,75000.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132791,1132791,SENSEX2661175000PE,SENSEX,0.0,2026-06-11,75000.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132854,1132854,SENSEX2661175100CE,SENSEX,0.0,2026-06-11,75100.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132204,1132204,SENSEX2661175100PE,SENSEX,0.0,2026-06-11,75100.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132666,1132666,SENSEX2661175200CE,SENSEX,0.0,2026-06-11,75200.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132833,1132833,SENSEX2661175200PE,SENSEX,0.0,2026-06-11,75200.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132092,1132092,SENSEX2661175300CE,SENSEX,0.0,2026-06-11,75300.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132302,1132302,SENSEX2661175300PE,SENSEX,0.0,2026-06-11,75300.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132724,1132724,SENSEX2661175400CE,SENSEX,0.0,2026-06-11,75400.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132064,1132064,SENSEX2661175400PE,SENSEX,0.0,2026-06-11,75400.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132150,1132150,SENSEX2661175500CE,SENSEX,0.0,2026-06-11,75500.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132691,1132691,SENSEX2661175500PE,SENSEX,0.0,2026-06-11,75500.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132775,1132775,SENSEX2661175600CE,SENSEX,0.0,2026-06-11,75600.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132121,1132121,SENSEX2661175600PE,SENSEX,0.0,2026-06-11,75600.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132585,1132585,SENSEX2661175700CE,SENSEX,0.0,2026-06-11,75700.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132747,1132747,SENSEX2661175700PE,SENSEX,0.0,2026-06-11,75700.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132819,1132819,SENSEX2661175800CE,SENSEX,0.0,2026-06-11,75800.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132169,1132169,SENSEX2661175800PE,SENSEX,0.0,2026-06-11,75800.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132630,1132630,SENSEX2661175900CE,SENSEX,0.0,2026-06-11,75900.0,0.05,20.0,OPTIDX,CE,BSE_FO
BSE_FO|1132798,1132798,SENSEX2661175900PE,SENSEX,0.0,2026-06-11,75900.0,0.05,20.0,OPTIDX,PE,BSE_FO
BSE_FO|1132312,1132312,SENSEX2661176000CE,SENSEX,0.0,2026-06-11,76000.0,0.05,20.0,OPTIDX,CE,BSE_FO
